-0.05 0.05 62.5223
-0.049 0.05 66.826
-0.048 0.05 71.5105
-0.047 0.05 76.6164
-0.046 0.05 82.189
-0.045 0.05 88.279
-0.044 0.05 94.9433
-0.043 0.05 102.246
-0.042 0.05 110.259
-0.041 0.05 119.064
-0.04 0.05 128.751
-0.039 0.05 139.424
-0.038 0.05 151.199
-0.037 0.05 164.207
-0.036 0.05 178.597
-0.035 0.05 194.538
-0.034 0.05 212.22
-0.033 0.05 231.861
-0.032 0.05 253.711
-0.031 0.05 278.055
-0.03 0.05 305.223
-0.029 0.05 335.597
-0.028 0.05 369.624
-0.027 0.05 407.833
-0.026 0.05 450.859
-0.025 0.05 499.467
-0.024 0.05 554.606
-0.023 0.05 617.458
-0.022 0.05 689.53
-0.021 0.05 772.766
-0.02 0.05 869.715
-0.019 0.05 983.771
-0.018 0.05 1119.51
-0.017 0.05 1283.2
-0.016 0.05 1483.53
-0.015 0.05 1732.79
-0.014 0.05 2048.6
-0.013 0.05 2456.71
-0.012 0.05 2995.58
-0.011 0.05 3723.93
-0.01 0.05 4733.72
-0.009 0.05 6172.55
-0.008 0.05 8283.6
-0.007 0.05 11476.4
-0.006 0.05 16448.7
-0.005 0.05 24375.5
-0.004 0.05 37097.9
-0.003 0.05 56871.9
-0.002 0.05 84253.9
-0.001 0.05 112592
3.46945e-17 0.05 125545
0.001 0.05 112592
0.002 0.05 84253.9
0.003 0.05 56871.9
0.004 0.05 37097.9
0.005 0.05 24375.5
0.006 0.05 16448.7
0.007 0.05 11476.4
0.008 0.05 8283.6
0.009 0.05 6172.55
0.01 0.05 4733.72
0.011 0.05 3723.93
0.012 0.05 2995.58
0.013 0.05 2456.71
0.014 0.05 2048.6
0.015 0.05 1732.79
0.016 0.05 1483.53
0.017 0.05 1283.2
0.018 0.05 1119.51
0.019 0.05 983.771
0.02 0.05 869.715
0.021 0.05 772.766
0.022 0.05 689.53
0.023 0.05 617.458
0.024 0.05 554.606
0.025 0.05 499.467
0.026 0.05 450.859
0.027 0.05 407.833
0.028 0.05 369.624
0.029 0.05 335.597
0.03 0.05 305.223
0.031 0.05 278.055
0.032 0.05 253.711
0.033 0.05 231.861
0.034 0.05 212.22
0.035 0.05 194.538
0.036 0.05 178.597
0.037 0.05 164.207
0.038 0.05 151.199
0.039 0.05 139.424
0.04 0.05 128.751
0.041 0.05 119.064
0.042 0.05 110.259
0.043 0.05 102.246
0.044 0.05 94.9433
0.045 0.05 88.279
0.046 0.05 82.189
0.047 0.05 76.6164
0.048 0.05 71.5105
0.049 0.05 66.826
0.05 0.05 62.5223
-0.05 0.051 63.8174
-0.049 0.051 68.2164
-0.048 0.051 73.005
-0.047 0.051 78.2246
-0.046 0.051 83.9214
-0.045 0.051 90.1472
-0.044 0.051 96.9601
-0.043 0.051 104.425
-0.042 0.051 112.616
-0.041 0.051 121.615
-0.04 0.051 131.515
-0.039 0.051 142.421
-0.038 0.051 154.451
-0.037 0.051 167.738
-0.036 0.051 182.435
-0.035 0.051 198.712
-0.034 0.051 216.762
-0.033 0.051 236.808
-0.032 0.051 259.101
-0.031 0.051 283.929
-0.03 0.051 311.623
-0.029 0.051 342.57
-0.028 0.051 377.218
-0.027 0.051 416.099
-0.026 0.051 459.851
-0.025 0.051 509.24
-0.024 0.051 565.218
-0.023 0.051 628.968
-0.022 0.051 701.998
-0.021 0.051 786.251
-0.02 0.051 884.276
-0.019 0.051 999.464
-0.018 0.051 1136.39
-0.017 0.051 1301.31
-0.016 0.051 1502.94
-0.015 0.051 1753.53
-0.014 0.051 2070.7
-0.013 0.051 2480.17
-0.012 0.051 3020.36
-0.011 0.051 3749.89
-0.01 0.051 4760.49
-0.009 0.051 6199.38
-0.008 0.051 8308.96
-0.007 0.051 11497.2
-0.006 0.051 16458.9
-0.005 0.051 24363.1
-0.004 0.051 37040.3
-0.003 0.051 56730.8
-0.002 0.051 83980.7
-0.001 0.051 112169
3.46945e-17 0.051 125050
0.001 0.051 112169
0.002 0.051 83980.7
0.003 0.051 56730.8
0.004 0.051 37040.3
0.005 0.051 24363.1
0.006 0.051 16458.9
0.007 0.051 11497.2
0.008 0.051 8308.96
0.009 0.051 6199.38
0.01 0.051 4760.49
0.011 0.051 3749.89
0.012 0.051 3020.36
0.013 0.051 2480.17
0.014 0.051 2070.7
0.015 0.051 1753.53
0.016 0.051 1502.94
0.017 0.051 1301.31
0.018 0.051 1136.39
0.019 0.051 999.464
0.02 0.051 884.276
0.021 0.051 786.251
0.022 0.051 701.998
0.023 0.051 628.968
0.024 0.051 565.218
0.025 0.051 509.24
0.026 0.051 459.851
0.027 0.051 416.099
0.028 0.051 377.218
0.029 0.051 342.57
0.03 0.051 311.623
0.031 0.051 283.929
0.032 0.051 259.101
0.033 0.051 236.808
0.034 0.051 216.762
0.035 0.051 198.712
0.036 0.051 182.435
0.037 0.051 167.738
0.038 0.051 154.451
0.039 0.051 142.421
0.04 0.051 131.515
0.041 0.051 121.615
0.042 0.051 112.616
0.043 0.051 104.425
0.044 0.051 96.9601
0.045 0.051 90.1472
0.046 0.051 83.9214
0.047 0.051 78.2246
0.048 0.051 73.005
0.049 0.051 68.2164
0.05 0.051 63.8174
-0.05 0.052 65.2022
-0.049 0.052 69.7031
-0.048 0.052 74.6026
-0.047 0.052 79.9432
-0.046 0.052 85.7722
-0.045 0.052 92.1423
-0.044 0.052 99.1131
-0.043 0.052 106.751
-0.042 0.052 115.131
-0.041 0.052 124.337
-0.04 0.052 134.465
-0.039 0.052 145.62
-0.038 0.052 157.924
-0.037 0.052 171.512
-0.036 0.052 186.538
-0.035 0.052 203.177
-0.034 0.052 221.626
-0.033 0.052 242.108
-0.032 0.052 264.879
-0.031 0.052 290.231
-0.03 0.052 318.499
-0.029 0.052 350.072
-0.028 0.052 385.404
-0.027 0.052 425.029
-0.026 0.052 469.589
-0.025 0.052 519.855
-0.024 0.052 576.78
-0.023 0.052 641.553
-0.022 0.052 715.683
-0.021 0.052 801.119
-0.02 0.052 900.414
-0.019 0.052 1016.96
-0.018 0.052 1155.35
-0.017 0.052 1321.84
-0.016 0.052 1525.16
-0.015 0.052 1777.57
-0.014 0.052 2096.72
-0.013 0.052 2508.36
-0.012 0.052 3050.89
-0.011 0.052 3782.96
-0.01 0.052 4796.24
-0.009 0.052 6237.83
-0.008 0.052 8349.79
-0.007 0.052 11539.2
-0.006 0.052 16499.2
-0.005 0.052 24394.9
-0.004 0.052 37049.4
-0.003 0.052 56691.3
-0.002 0.052 83857
-0.001 0.052 111945
3.46945e-17 0.052 124776
0.001 0.052 111945
0.002 0.052 83857
0.003 0.052 56691.3
0.004 0.052 37049.4
0.005 0.052 24394.9
0.006 0.052 16499.2
0.007 0.052 11539.2
0.008 0.052 8349.79
0.009 0.052 6237.83
0.01 0.052 4796.24
0.011 0.052 3782.96
0.012 0.052 3050.89
0.013 0.052 2508.36
