37.6952 40.3913 43.3256 46.5209 50.003 53.8014 57.9478 62.4775 67.4292 72.8449 78.7712 85.2583 92.3611 100.139 108.655 117.976 128.176 139.327 151.508 164.799 179.283 195.042 212.162 230.733 250.843 272.596 296.112 321.534 349.053 378.932 411.544 447.428 487.365 532.486 584.435 645.603 719.499 811.32 928.882 1084.17 1295.95 1594.39 2029.15 2683.84 3700.88 5319.99 7916.8 11951.5 17537.8 23318.7 25961 23318.7 17537.8 11951.5 7916.8 5319.99 3700.88 2683.84 2029.15 1594.39 1295.95 1084.17 928.882 811.32 719.499 645.603 584.435 532.486 487.365 447.428 411.544 378.932 349.053 321.534 296.112 272.596 250.843 230.733 212.162 195.042 179.283 164.799 151.508 139.327 128.176 117.976 108.655 100.139 92.3611 85.2583 78.7712 72.8449 67.4292 62.4775 57.9478 53.8014 50.003 46.5209 43.3256 40.3913 37.6952
38.9768 41.7666 44.8018 48.1069 51.709 55.6382 59.9275 64.613 69.7346 75.3358 81.4641 88.1715 95.5143 103.553 112.354 121.986 132.522 144.038 156.616 170.335 185.279 201.532 219.182 238.315 259.02 281.401 305.572 331.675 359.896 390.492 423.832 460.448 501.115 546.958 599.615 661.471 736.03 828.48 946.627 1102.43 1314.63 1613.3 2047.96 2701.9 3716.94 5331.62 7919.42 11937.4 17497 23247.7 25875.5 23247.7 17497 11937.4 7919.42 5331.62 3716.94 2701.9 2047.96 1613.3 1314.63 1102.43 946.627 828.48 736.03 661.471 599.615 546.958 501.115 460.448 423.832 390.492 359.896 331.675 305.572 281.401 259.02 238.315 219.182 201.532 185.279 170.335 156.616 144.038 132.522 121.986 112.354 103.553 95.5143 88.1715 81.4641 75.3358 69.7346 64.613 59.9275 55.6382 51.709 48.1069 44.8018 41.7666 38.9768
40.306 43.1926 46.3326 49.752 53.4788 57.5442 61.9823 66.8304 72.1296 77.9246 84.2645 91.2025 98.7968 107.11 116.209 126.167 137.057 148.959 161.955 176.128 191.562 208.343 226.559 246.296 267.641 290.701 315.585 342.431 371.424 402.815 436.969 474.412 515.912 562.593 616.086 678.777 754.17 847.455 966.441 1123.09 1336.13 1635.63 2071.05 2725.51 3740.5 5353.82 7937.49 11946.3 17489.7 23220.8 25839 23220.8 17489.7 11946.3 7937.49 5353.82 3740.5 2725.51 2071.05 1635.63 1336.13 1123.09 966.441 847.455 754.17 678.777 616.086 562.593 515.912 474.412 436.969 402.815 371.424 342.431 315.585 290.701 267.641 246.296 226.559 208.343 191.562 176.128 161.955 148.959 137.057 126.167 116.209 107.11 98.7968 91.2025 84.2645 77.9246 72.1296 66.8304 61.9823 57.5442 53.4788 49.752 46.3326 43.1926 40.306
41.6855 44.6712 47.9202 51.4589 55.3156 59.5229 64.1158 69.133 74.6169 80.6138 87.1743 94.3534 102.211 110.812 120.226 130.526 141.79 154.1 167.539 182.193 198.148 215.49 234.312 254.696 276.731 300.524 326.181 353.839 383.678 415.947 451.005 489.374 531.818 579.456 633.922 697.602 774.007 868.34 988.427 1146.25 1360.58 1661.52 2098.54 2754.8 3771.68 5386.72 7971.17 11978.3 17515.9 23238.1 25851.5 23238.1 17515.9 11978.3 7971.17 5386.72 3771.68 2754.8 2098.54 1661.52 1360.58 1146.25 988.427 868.34 774.007 697.602 633.922 579.456 531.818 489.374 451.005 415.947 383.678 353.839 326.181 300.524 276.731 254.696 234.312 215.49 198.148 182.193 167.539 154.1 141.79 130.526 120.226 110.812 102.211 94.3534 87.1743 80.6138 74.6169 69.133 64.1158 59.5229 55.3156 51.4589 47.9202 44.6712 41.6855
43.1128 46.2042 49.5668 53.2292 57.2213 61.5762 66.3302 71.5234 77.1995 83.4067 90.1972 97.6282 105.762 114.665 124.409 135.07 146.729 159.47 173.378 188.541 205.05 222.987 242.457 263.536 286.313 310.898 337.395 365.938 396.703 429.937 465.995 505.395 548.899 597.623 653.204 718.035 795.64 891.244 1012.7 1172.05 1388.13 1691.11 2130.62 2789.96 3810.71 5430.57 8020.71 12033.7 17575.8 23299.9 25913.4 23299.9 17575.8 12033.7 8020.71 5430.57 3810.71 2789.96 2130.62 1691.11 1388.13 1172.05 1012.7 891.244 795.64 718.035 653.204 597.623 548.899 505.395 465.995 429.937 396.703 365.938 337.395 310.898 286.313 263.536 242.457 222.987 205.05 188.541 173.378 159.47 146.729 135.07 124.409 114.665 105.762 97.6282 90.1972 83.4067 77.1995 71.5234 66.3302 61.5762 57.2213 53.2292 49.5668 46.2042 43.1128
44.5938 47.7941 51.2753 55.0669 59.1997 63.708 68.6296 74.0058 79.8822 86.3086 93.3394 101.034 109.456 118.676 128.767 139.808 151.883 165.077 179.48 195.184 212.28 230.854 251.016 272.839 296.417 321.857 349.265 378.768 410.544 444.837 481.998 522.542 567.23 617.179 674.029 740.186 819.191 916.299 1039.42 1200.65 1418.92 1724.59 2167.48 2831.22 3857.87 5485.69 8086.5 12113 17670.1 23406.8 26025.3 23406.8 17670.1 12113 8086.5 5485.69 3857.87 2831.22 2167.48 1724.59 1418.92 1200.65 1039.42 916.299 819.191 740.186 674.029 617.179 567.23 522.542 481.998 444.837 410.544 378.768 349.265 321.857 296.417 272.839 251.016 230.854 212.28 195.184 179.48 165.077 151.883 139.808 128.767 118.676 109.456 101.034 93.3394 86.3086 79.8822 74.0058 68.6296 63.708 59.1997 55.0669 51.2753 47.7941 44.5938
46.1305 49.4442 53.0489 56.9745 61.2535 65.9214 71.0172 76.584 82.669 89.3242 96.6061 104.576 113.301 122.853 133.307 144.747 157.258 170.931 185.858 202.134 219.856 239.113 260.013 282.635 307.074 333.436 361.823 392.37 425.251 460.706 499.083 540.894 586.9 638.221 696.505 764.171 844.786 943.646 1068.72 1232.2 1453.17 1762.18 2209.38 2878.89 3913.49 5552.51 8169.08 12216.9 17799.7 23559.9 26188.3 23559.9 17799.7 12216.9 8169.08 5552.51 3913.49 2878.89 2209.38 1762.18 1453.17 1232.2 1068.72 943.646 844.786 764.171 696.505 638.221 586.9 540.894 499.083 460.706 425.251 392.37 361.823 333.436 307.074 282.635 260.013 239.113 219.856 202.134 185.858 170.931 157.258 144.747 133.307 122.853 113.301 104.576 96.6061 89.3242 82.669 76.584 71.0172 65.9214 61.2535 56.9745 53.0489 49.4442 46.1305
47.7242 51.1548 54.8872 58.9522 63.3833 68.2175 73.4952 79.2612 85.5646 92.459 100.003 108.262 117.303 127.201 138.038 149.897 162.868 177.046 192.528 209.412 227.799 247.782 269.471 292.948 318.311 345.666 375.117 406.8 440.885 477.612 517.327 560.539 608.009 660.861 720.752 790.124 872.573 973.446 1100.79 1266.92 1491.09 1804.13 2256.6 2933.29 3977.98 5631.53 8269.1 12346.3 17965.7 23760.5 26404 23760.5 17965.7 12346.3 8269.1 5631.53 3977.98 2933.29 2256.6 1804.13 1491.09 1266.92 1100.79 973.446 872.573 790.124 720.752 660.861 608.009 560.539 517.327 477.612 440.885 406.8 375.117 345.666 318.311 292.948 269.471 247.782 227.799 209.412 192.528 177.046 162.868 149.897 138.038 127.201 117.303 108.262 100.003 92.459 85.5646 79.2612 73.4952 68.2175 63.3833 58.9522 54.8872 51.1548 47.7242
49.3751 52.9269 56.7925 61.0034 65.5939 70.6022 76.07 82.0436 88.574 95.7172 103.535 112.093 121.465 131.728 142.966 155.268 168.731 183.439 199.509 217.037 236.129 256.885 279.414 303.808 330.163 358.591 389.198 422.115 457.513 495.63 536.812 581.567 630.658 685.215 746.906 818.196 902.721 1005.89 1135.84 1305.03 1532.94 1850.73 2309.49 2994.83 4051.84 5723.38 8387.39 12502.2 18169.5 24010.6 26674.4 24010.6 18169.5 12502.2 8387.39 5723.38 4051.84 2994.83 2309.49 1850.73 1532.94 1305.03 1135.84 1005.89 902.721 818.196 746.906 685.215 630.658 581.567 536.812 495.63 457.513 422.115 389.198 358.591 330.163 303.808 279.414 256.885 236.129 217.037 199.509 183.439 168.731 155.268 142.966 131.728 121.465 112.093 103.535 95.7172 88.574 82.0436 76.07 70.6022 65.5939 61.0034 56.7925 52.9269 49.3751
51.0874 54.766 58.7692 63.1303 67.8849 73.0726 78.7373 84.9271 91.6951 99.0997 107.204 116.079 125.799 136.445 148.104 160.871 174.841 190.119 206.811 225.024 244.867 266.45 289.877 315.253 342.679 372.266 404.118 438.372 475.199 514.834 557.623 604.078 654.963 711.413 775.114 848.552 935.412 1041.17 1174.09 1346.79 1579.01 1902.31 2368.43 3063.98 4135.65 5828.8 8524.95 12686 18413 24312.3 27001.8 24312.3 18413 12686 8524.95 5828.8 4135.65 3063.98 2368.43 1902.31 1579.01 1346.79 1174.09 1041.17 935.412 848.552 775.114 711.413 654.963 604.078 557.623 514.834 475.199 438.372 404.118 372.266 342.679 315.253 289.877 266.45 244.867 225.024 206.811 190.119 174.841 160.871 148.104 136.445 125.799 116.079 107.204 99.0997 91.6951 84.9271 78.7373 73.0726 67.8849 63.1303 58.7692 54.766 51.0874
