-0.05 0.05 55.9568
-0.049 0.05 59.5792
-0.048 0.05 63.4872
-0.047 0.05 67.7063
-0.046 0.05 72.2632
-0.045 0.05 77.1887
-0.044 0.05 82.5144
-0.043 0.05 88.2818
-0.042 0.05 94.5299
-0.041 0.05 101.307
-0.04 0.05 108.667
-0.039 0.05 116.672
-0.038 0.05 125.394
-0.037 0.05 134.913
-0.036 0.05 145.326
-0.035 0.05 156.745
-0.034 0.05 169.3
-0.033 0.05 183.147
-0.032 0.05 198.471
-0.031 0.05 215.493
-0.03 0.05 234.478
-0.029 0.05 255.752
-0.028 0.05 279.707
-0.027 0.05 306.831
-0.026 0.05 337.724
-0.025 0.05 373.136
-0.024 0.05 414.014
-0.023 0.05 461.561
-0.022 0.05 517.317
-0.021 0.05 583.279
-0.02 0.05 662.064
-0.019 0.05 757.142
-0.018 0.05 873.178
-0.017 0.05 1016.53
-0.016 0.05 1196.01
-0.015 0.05 1424.03
-0.014 0.05 1718.43
-0.013 0.05 2105.33
-0.012 0.05 2623.9
-0.011 0.05 3334.28
-0.01 0.05 4331.07
-0.009 0.05 5767.21
-0.008 0.05 7896.31
-0.007 0.05 11148.4
-0.006 0.05 16261.9
-0.005 0.05 24490.1
-0.004 0.05 37816
-0.003 0.05 58705.5
-0.002 0.05 87851.9
-0.001 0.05 118194
3.46945e-17 0.05 132108
0.001 0.05 118194
0.002 0.05 87851.9
0.003 0.05 58705.5
0.004 0.05 37816
0.005 0.05 24490.1
0.006 0.05 16261.9
0.007 0.05 11148.4
0.008 0.05 7896.31
0.009 0.05 5767.21
0.01 0.05 4331.07
0.011 0.05 3334.28
0.012 0.05 2623.9
0.013 0.05 2105.33
0.014 0.05 1718.43
0.015 0.05 1424.03
0.016 0.05 1196.01
0.017 0.05 1016.53
0.018 0.05 873.178
0.019 0.05 757.142
0.02 0.05 662.064
0.021 0.05 583.279
0.022 0.05 517.317
0.023 0.05 461.561
0.024 0.05 414.014
0.025 0.05 373.136
0.026 0.05 337.724
0.027 0.05 306.831
0.028 0.05 279.707
0.029 0.05 255.752
0.03 0.05 234.478
0.031 0.05 215.493
0.032 0.05 198.471
0.033 0.05 183.147
0.034 0.05 169.3
0.035 0.05 156.745
0.036 0.05 145.326
0.037 0.05 134.913
0.038 0.05 125.394
0.039 0.05 116.672
0.04 0.05 108.667
0.041 0.05 101.307
0.042 0.05 94.5299
0.043 0.05 88.2818
0.044 0.05 82.5144
0.045 0.05 77.1887
0.046 0.05 72.2632
0.047 0.05 67.7063
0.048 0.05 63.4872
0.049 0.05 59.5792
0.05 0.05 55.9568
-0.05 0.051 56.9775
-0.049 0.051 60.6676
-0.048 0.051 64.648
-0.047 0.051 68.9445
-0.046 0.051 73.5842
-0.045 0.051 78.598
-0.044 0.051 84.0175
-0.043 0.051 89.8853
-0.042 0.051 96.2401
-0.041 0.051 103.13
-0.04 0.051 110.61
-0.039 0.051 118.743
-0.038 0.051 127.599
-0.037 0.051 137.261
-0.036 0.051 147.825
-0.035 0.051 159.403
-0.034 0.051 172.126
-0.033 0.051 186.15
-0.032 0.051 201.661
-0.031 0.051 218.88
-0.03 0.051 238.074
-0.029 0.051 259.567
-0.028 0.051 283.754
-0.027 0.051 311.123
-0.026 0.051 342.274
-0.025 0.051 377.961
-0.024 0.051 419.13
-0.023 0.051 466.985
-0.022 0.051 523.07
-0.021 0.051 589.384
-0.02 0.051 668.545
-0.019 0.051 764.027
-0.018 0.051 880.496
-0.017 0.051 1024.31
-0.016 0.051 1204.29
-0.015 0.051 1432.85
-0.014 0.051 1727.81
-0.013 0.051 2115.3
-0.012 0.051 2634.46
-0.011 0.051 3345.37
-0.01 0.051 4342.56
-0.009 0.051 5778.78
-0.008 0.051 7907.25
-0.007 0.051 11157.3
-0.006 0.051 16265.7
-0.005 0.051 24482.9
-0.004 0.051 37786.5
-0.003 0.051 58633.8
-0.002 0.051 87712.7
-0.001 0.051 117978
3.46945e-17 0.051 131854
0.001 0.051 117978
0.002 0.051 87712.7
0.003 0.051 58633.8
0.004 0.051 37786.5
0.005 0.051 24482.9
0.006 0.051 16265.7
0.007 0.051 11157.3
0.008 0.051 7907.25
0.009 0.051 5778.78
0.01 0.051 4342.56
0.011 0.051 3345.37
0.012 0.051 2634.46
0.013 0.051 2115.3
0.014 0.051 1727.81
0.015 0.051 1432.85
0.016 0.051 1204.29
0.017 0.051 1024.31
0.018 0.051 880.496
0.019 0.051 764.027
0.02 0.051 668.545
0.021 0.051 589.384
0.022 0.051 523.07
0.023 0.051 466.985
0.024 0.051 419.13
0.025 0.051 377.961
0.026 0.051 342.274
0.027 0.051 311.123
0.028 0.051 283.754
0.029 0.051 259.567
0.03 0.051 238.074
0.031 0.051 218.88
0.032 0.051 201.661
0.033 0.051 186.15
0.034 0.051 172.126
0.035 0.051 159.403
0.036 0.051 147.825
0.037 0.051 137.261
0.038 0.051 127.599
0.039 0.051 118.743
0.04 0.051 110.61
0.041 0.051 103.13
0.042 0.051 96.2401
0.043 0.051 89.8853
0.044 0.051 84.0175
0.045 0.051 78.598
0.046 0.051 73.5842
0.047 0.051 68.9445
0.048 0.051 64.648
0.049 0.051 60.6676
0.05 0.051 56.9775
-0.05 0.052 58.0846
-0.049 0.052 61.8484
-0.048 0.052 65.9079
-0.047 0.052 70.289
-0.046 0.052 75.0193
-0.045 0.052 80.1301
-0.044 0.052 85.6531
-0.043 0.052 91.6314
-0.042 0.052 98.1041
-0.041 0.052 105.12
-0.04 0.052 112.733
-0.039 0.052 121.008
-0.038 0.052 130.016
-0.037 0.052 139.839
-0.036 0.052 150.573
-0.035 0.052 162.332
-0.034 0.052 175.248
-0.033 0.052 189.477
-0.032 0.052 205.205
-0.031 0.052 222.656
-0.03 0.052 242.096
-0.029 0.052 263.851
-0.028 0.052 288.319
