-0.05 0.05 2760.27
-0.049 0.05 2975.91
-0.048 0.05 3212.18
-0.047 0.05 3471.44
-0.046 0.05 3756.1
-0.045 0.05 4068.93
-0.044 0.05 4413.63
-0.043 0.05 4792.76
-0.042 0.05 5210.87
-0.041 0.05 5672.25
-0.04 0.05 6181.88
-0.039 0.05 6745.06
-0.038 0.05 7367.53
-0.037 0.05 8055.78
-0.036 0.05 8816.62
-0.035 0.05 9657.48
-0.034 0.05 10586.1
-0.033 0.05 11610.5
-0.032 0.05 12739.3
-0.031 0.05 13980.7
-0.03 0.05 15342.2
-0.029 0.05 16831.7
-0.028 0.05 18454.6
-0.027 0.05 20214.9
-0.026 0.05 22114.1
-0.025 0.05 24149.6
-0.024 0.05 26316.9
-0.023 0.05 28604.7
-0.022 0.05 31000.1
-0.021 0.05 33486
-0.02 0.05 36045
-0.019 0.05 38656
-0.018 0.05 41306.1
-0.017 0.05 43986.7
-0.016 0.05 46704
-0.015 0.05 49481.5
-0.014 0.05 52368.7
-0.013 0.05 55454.1
-0.012 0.05 58881.3
-0.011 0.05 62877.8
-0.01 0.05 67808.8
-0.009 0.05 74277.9
-0.008 0.05 83334.7
-0.007 0.05 96941.8
-0.006 0.05 119124
-0.005 0.05 159159
-0.004 0.05 242188
-0.003 0.05 455060
-0.002 0.05 1.24812e+06
-0.001 0.05 8.05706e+06
3.46945e-17 0.05 2.28572e+08
0.001 0.05 8.05706e+06
0.002 0.05 1.24812e+06
0.003 0.05 455060
0.004 0.05 242188
0.005 0.05 159159
0.006 0.05 119124
0.007 0.05 96941.8
0.008 0.05 83334.7
0.009 0.05 74277.9
0.01 0.05 67808.8
0.011 0.05 62877.8
0.012 0.05 58881.3
0.013 0.05 55454.1
0.014 0.05 52368.7
0.015 0.05 49481.5
0.016 0.05 46704
0.017 0.05 43986.7
0.018 0.05 41306.1
0.019 0.05 38656
0.02 0.05 36045
0.021 0.05 33486
0.022 0.05 31000.1
0.023 0.05 28604.7
0.024 0.05 26316.9
0.025 0.05 24149.6
0.026 0.05 22114.1
0.027 0.05 20214.9
0.028 0.05 18454.6
0.029 0.05 16831.7
0.03 0.05 15342.2
0.031 0.05 13980.7
0.032 0.05 12739.3
0.033 0.05 11610.5
0.034 0.05 10586.1
0.035 0.05 9657.48
0.036 0.05 8816.62
0.037 0.05 8055.78
0.038 0.05 7367.53
0.039 0.05 6745.06
0.04 0.05 6181.88
0.041 0.05 5672.25
0.042 0.05 5210.87
0.043 0.05 4792.76
0.044 0.05 4413.63
0.045 0.05 4068.93
0.046 0.05 3756.1
0.047 0.05 3471.44
0.048 0.05 3212.18
0.049 0.05 2975.91
0.05 0.05 2760.27
-0.05 0.051 2870.67
-0.049 0.051 3095.04
-0.048 0.051 3340.62
-0.047 0.051 3610.2
-0.046 0.051 3906.67
-0.045 0.051 4232.35
-0.044 0.051 4590.59
-0.043 0.051 4984.81
-0.042 0.051 5419.64
-0.041 0.051 5899.23
-0.04 0.051 6429.13
-0.039 0.051 7014.36
-0.038 0.051 7661.31
-0.037 0.051 8376.48
-0.036 0.051 9167.09
-0.035 0.051 10040.8
-0.034 0.051 11005.5
-0.033 0.051 12069.8
-0.032 0.051 13242.5
-0.031 0.051 14532.1
-0.03 0.051 15946.4
-0.029 0.051 17493.6
-0.028 0.051 19179.1
-0.027 0.051 21006.9
-0.026 0.051 22978.8
-0.025 0.051 25091.9
-0.024 0.051 27341.8
-0.023 0.051 29717.2
-0.022 0.051 32203
-0.021 0.051 34784
-0.02 0.051 37436.1
-0.019 0.051 40142.1
-0.018 0.051 42887.8
-0.017 0.051 45666
-0.016 0.051 48480.5
-0.015 0.051 51352.5
-0.014 0.051 54332.1
-0.013 0.051 57511.3
-0.012 0.051 61037.7
-0.011 0.051 65141.2
