3020.49 3255.5 3513.32 3796.44 4107.7 4450.15 4827.24 5243 5701.91 6209.42 6771.05 7393.95 8085.33 8853.78 9708.7 10660.4 11720.3 12900.6 14214 15675.1 17298.4 19099.8 21096.3 23305.1 25744.8 28434.5 31394.1 34644.6 38209.2 42114.1 46392.3 51087.9 56263.6 62012.8 68474.1 75858.4 84475.9 94794.2 107519 123738 145184 174745 217498 283008 390930 586634 993284 2.03661e+06 5.9243e+06 3.93048e+07 1.12035e+09 3.93048e+07 5.9243e+06 2.03661e+06 993284 586634 390930 283008 217498 174745 145184 123738 107519 94794.2 84475.9 75858.4 68474.1 62012.8 56263.6 51087.9 46392.3 42114.1 38209.2 34644.6 31394.1 28434.5 25744.8 23305.1 21096.3 19099.8 17298.4 15675.1 14214 12900.6 11720.3 10660.4 9708.7 8853.78 8085.33 7393.95 6771.05 6209.42 5701.91 5243 4827.24 4450.15 4107.7 3796.44 3513.32 3255.5 3020.49
3133.43 3376.93 3643.83 3936.76 4258.85 4613.37 5004.07 5435.22 5911.52 6438.66 7022.27 7669.67 8388.17 9186.13 10073.2 11059.7 12157.4 13379 14738 16249.7 17929.8 19795.2 21863.8 24153.5 26683.2 29472 32539.5 35905.8 39593.1 43627.2 48041.6 52882.1 58214.2 64135.7 70788.2 78390.2 87251.8 97845.7 110885 127473 149371 179508 223030 289604 399067 597134 1.00766e+06 2.05774e+06 5.95557e+06 3.92484e+07 1.1108e+09 3.92484e+07 5.95557e+06 2.05774e+06 1.00766e+06 597134 399067 289604 223030 179508 149371 127473 110885 97845.7 87251.8 78390.2 70788.2 64135.7 58214.2 52882.1 48041.6 43627.2 39593.1 35905.8 32539.5 29472 26683.2 24153.5 21863.8 19795.2 17929.8 16249.7 14738 13379 12157.4 11059.7 10073.2 9186.13 8388.17 7669.67 7022.27 6438.66 5911.52 5435.22 5004.07 4613.37 4258.85 3936.76 3643.83 3376.93 3133.43
3248.04 3500.58 3777.4 4081.2 4415.24 4782.93 5188.12 5635.25 6129.2 6675.84 7281.04 7952.34 8697.34 9524.71 10444.4 11467.2 12605.2 13871.5 15280.2 16847.1 18588.4 20521.7 22665.2 25037.7 27658.6 30547.4 33724.4 37210.1 41027.3 45202.1 49768.5 54773.1 60282.3 66394 73257.6 81089.6 90208.5 101095 114476 131473 153877 184663 229049 296826 408055 608885 1.02409e+06 2.08291e+06 5.99805e+06 3.92622e+07 1.10318e+09 3.92622e+07 5.99805e+06 2.08291e+06 1.02409e+06 608885 408055 296826 229049 184663 153877 131473 114476 101095 90208.5 81089.6 73257.6 66394 60282.3 54773.1 49768.5 45202.1 41027.3 37210.1 33724.4 30547.4 27658.6 25037.7 22665.2 20521.7 18588.4 16847.1 15280.2 13871.5 12605.2 11467.2 10444.4 9524.71 8697.34 7952.34 7281.04 6675.84 6129.2 5635.25 5188.12 4782.93 4415.24 4081.2 3777.4 3500.58 3248.04
3365.79 3627.62 3914.63 4229.62 4575.96 4957.18 5377.29 5840.87 6353 6919.73 7547.2 8243.15 9015.5 9873.25 10826.7 11887 13066.7 14379.4 15839.8 17464.2 19269.3 21273.4 23495.4 25954.7 28671.4 31665.8 34958.6 38571.2 42526.6 46851.8 51581.4 56762.7 62463.4 68783.1 75874.2 83957.4 93357.6 104566 118322 135770 158733 190238 235586 304714 417944 621947 1.04266e+06 2.11226e+06 6.05195e+06 3.93463e+07 1.09744e+09 3.93463e+07 6.05195e+06 2.11226e+06 1.04266e+06 621947 417944 304714 235586 190238 158733 135770 118322 104566 93357.6 83957.4 75874.2 68783.1 62463.4 56762.7 51581.4 46851.8 42526.6 38571.2 34958.6 31665.8 28671.4 25954.7 23495.4 21273.4 19269.3 17464.2 15839.8 14379.4 13066.7 11887 10826.7 9873.25 9015.5 8243.15 7547.2 6919.73 6353 5840.87 5377.29 4957.18 4575.96 4229.62 3914.63 3627.62 3365.79
3486.71 3758.09 4055.58 4382.07 4741.03 5136.2 5571.68 6052.2 6583.05 7170.47 7820.89 8542.28 9342.85 10232 11220.3 12319.5 13542.4 14903.3 16416.6 18101.5 19973.1 22051.2 24355.4 26905.8 29723.4 32829.2 36244.6 39991.9 44094.7 48580.8 53485.4 58857 64764.4 71309.8 78648.2 87005.1 96712.7 108272 122440 140383 163962 196261 242677 313310 428786 636392 1.06346e+06 2.14594e+06 6.1176e+06 3.95015e+07 1.09357e+09 3.95015e+07 6.1176e+06 2.14594e+06 1.06346e+06 636392 428786 313310 242677 196261 163962 140383 122440 108272 96712.7 87005.1 78648.2 71309.8 64764.4 58857 53485.4 48580.8 44094.7 39991.9 36244.6 32829.2 29723.4 26905.8 24355.4 22051.2 19973.1 18101.5 16416.6 14903.3 13542.4 12319.5 11220.3 10232 9342.85 8542.28 7820.89 7170.47 6583.05 6052.2 5571.68 5136.2 4741.03 4382.07 4055.58 3758.09 3486.71
3610.8 3892.06 4200.35 4538.65 4910.61 5320.11 5771.39 6269.34 6819.48 7428.17 8102.31 8849.9 9679.57 10601.1 11625.5 12764.9 14032.6 15443.5 17012.6 18759.7 20700.7 22856.1 25246.4 27892.6 30816.3 34039.7 37585.1 41475.4 45735.3 50393.4 55485.9 61062.4 67193.4 73983.3 81590.2 90245.2 100288 112232 126850 145337 169592 202765 250360 322662 440644 652304 1.08663e+06 2.18417e+06 6.1954e+06 3.9729e+07 1.09156e+09 3.9729e+07 6.1954e+06 2.18417e+06 1.08663e+06 652304 440644 322662 250360 202765 169592 145337 126850 112232 100288 90245.2 81590.2 73983.3 67193.4 61062.4 55485.9 50393.4 45735.3 41475.4 37585.1 34039.7 30816.3 27892.6 25246.4 22856.1 20700.7 18759.7 17012.6 15443.5 14032.6 12764.9 11625.5 10601.1 9679.57 8849.9 8102.31 7428.17 6819.48 6269.34 5771.39 5320.11 4910.61 4538.65 4200.35 3892.06 3610.8
3738.23 4029.56 4348.91 4699.36 5084.7 5508.93 5976.45 6492.35 7062.34 7692.99 8391.53 9166.18 10025.9 10980.9 12042.7 13223.6 14537.8 16000.6 17627.7 19439.6 21453 23689.3 26169.8 28916.4 31952.1 35299.6 38982.6 43024.9 47452.4 52294.6 57588.8 63386 69759.2 76813.4 84712.1 93691.5 104100 116464 131574 150655 175652 209786 258679 332824 453587 669779 1.11231e+06 2.22718e+06 6.28588e+06 4.00305e+07 1.09142e+09 4.00305e+07 6.28588e+06 2.22718e+06 1.11231e+06 669779 453587 332824 258679 209786 175652 150655 131574 116464 104100 93691.5 84712.1 76813.4 69759.2 63386 57588.8 52294.6 47452.4 43024.9 38982.6 35299.6 31952.1 28916.4 26169.8 23689.3 21453 19439.6 17627.7 16000.6 14537.8 13223.6 12042.7 10980.9 10025.9 9166.18 8391.53 7692.99 7062.34 6492.35 5976.45 5508.93 5084.7 4699.36 4348.91 4029.56 3738.23
3868.98 4170.67 4501.37 4864.32 5263.39 5702.77 6187 6721.38 7311.8 7965.07 8688.77 9491.32 10382.1 11371.7 12472 13696.1 15058.4 16575.1 18262.5 20141.8 22230.8 24551.6 27126.6 29979 33132.4 36611.3 40440.1 44644 49250.2 54289.4 59800.2 65835.1 72469.3 79810.5 88026.2 97358.8 108166 120987 136636 156368 182177 217364 267682 343858 467695 688925 1.14065e+06 2.27526e+06 6.38962e+06 4.04083e+07 1.09316e+09 4.04083e+07 6.38962e+06 2.27526e+06 1.14065e+06 688925 467695 343858 267682 217364 182177 156368 136636 120987 108166 97358.8 88026.2 79810.5 72469.3 65835.1 59800.2 54289.4 49250.2 44644 40440.1 36611.3 33132.4 29979 27126.6 24551.6 22230.8 20141.8 18262.5 16575.1 15058.4 13696.1 12472 11371.7 10382.1 9491.32 8688.77 7965.07 7311.8 6721.38 6187 5702.77 5263.39 4864.32 4501.37 4170.67 3868.98
4003.13 4315.44 4657.82 5033.59 5446.78 5901.73 6403.16 6956.53 7568 8244.57 8994.19 9825.53 10748.3 11773.7 12913.9 14182.6 15594.9 17167.5 18917.6 20867.2 23035 25444.3 28118.4 31081.8 34359.5 37977 41960.4 46336.3 51133.1 56383.2 62126.7 68418 75334 82986.2 91546.2 101263 112505 125826 142062 162505 189203 225543 277424 355831 483058 709867 1.17185e+06 2.32871e+06 6.50735e+06 4.08653e+07 1.09681e+09 4.08653e+07 6.50735e+06 2.32871e+06 1.17185e+06 709867 483058 355831 277424 225543 189203 162505 142062 125826 112505 101263 91546.2 82986.2 75334 68418 62126.7 56383.2 51133.1 46336.3 41960.4 37977 34359.5 31081.8 28118.4 25444.3 23035 20867.2 18917.6 17167.5 15594.9 14182.6 12913.9 11773.7 10748.3 9825.53 8994.19 8244.57 7568 6956.53 6403.16 5901.73 5446.78 5033.59 4657.82 4315.44 4003.13
4140.72 4463.91 4818.26 5207.22 5634.93 6105.88 6624.99 7197.91 7831.04 8531.63 9307.96 10169 11124.9 12187.2 13368.7 14683.6 16147.6 17778.3 19593.6 21616.5 23866.6 26368.4 29146.5 32226.6 35635.2 39399.4 43546.7 48105.5 53105.8 58581.5 64575.1 71141.1 78363.4 86352.7 95286.9 105422 117137 131004 147882 169102 196771 234373 287967 368821 499776 732744 1.20611e+06 2.38792e+06 6.6399e+06 4.14048e+07 1.10243e+09 4.14048e+07 6.6399e+06 2.38792e+06 1.20611e+06 732744 499776 368821 287967 234373 196771 169102 147882 131004 117137 105422 95286.9 86352.7 78363.4 71141.1 64575.1 58581.5 53105.8 48105.5 43546.7 39399.4 35635.2 32226.6 29146.5 26368.4 23866.6 21616.5 19593.6 17778.3 16147.6 14683.6 13368.7 12187.2 11124.9 10169 9307.96 8531.63 7831.04 7197.91 6624.99 6105.88 5634.93 5207.22 4818.26 4463.91 4140.72
